Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_18_814.jpg;-4.507517;1;0;5.014427;121.7465;125.189;1.357342;127.2722;359.9809
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_18_881.jpg;-7.500154;1;0;5.023505;121.5664;125.4299;1.37041;126.6669;359.9156
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_18_948.jpg;-4.469537;1;0;5.016689;121.3292;125.7524;1.32021;125.6779;359.8541
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_014.jpg;-1.484914;1;0;5.01702;121.1538;125.9953;1.23553;125.0744;359.8249
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_081.jpg;-1.51533;1;0;5.010701;120.98;126.2384;1.158335;125.1505;359.7677
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_148.jpg;-4.483891;1;0;5.024224;120.7503;126.5654;1.09409;124.7813;359.6726
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_214.jpg;-7.504703;1;0;5.020938;120.5811;126.8126;1.022193;124.059;359.6078
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_280.jpg;-4.522784;1;0;5.020742;120.4152;127.0608;0.9076912;123.2239;359.5459
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_347.jpg;-1.504859;1;0;5.017134;120.1972;127.3943;0.7660586;122.5537;359.4481
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_414.jpg;0;1;0;5.012351;120.0344;127.6452;0.6711512;122.3635;359.4135
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_481.jpg;0;1;0;5.007478;119.8724;127.8977;0.6246532;122.2964;359.3735
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_548.jpg;0;1;0;5.014638;119.6565;128.2356;0.624271;122.2922;359.3466
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_614.jpg;0;1;0;5.000093;119.4947;128.4893;0.6583123;122.3284;359.3538
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_681.jpg;-3.015897;1;0;5.020854;119.3331;128.7437;0.7014586;122.2463;359.3933
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_748.jpg;-5.993321;1;0;5.020351;119.121;129.085;0.7594272;121.6503;359.427
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_814.jpg;-6.005155;1;0;5.01989;118.9657;129.3428;0.7869629;120.9089;359.4248
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_881.jpg;-3.00136;1;0;5.004346;118.8122;129.6009;0.7701969;120.1962;359.4709
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_19_947.jpg;0;1;0;5.015856;118.6102;129.9474;0.7666743;119.7509;359.4981
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_014.jpg;0;1;0;4.994891;118.4594;130.208;0.7919904;119.7042;359.518
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_080.jpg;0;1;0;5.022699;118.3088;130.4692;0.8499316;119.7108;359.545
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_147.jpg;-1.518173;1;0;5.015965;118.1078;130.8188;0.9676667;119.6759;359.6035
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_214.jpg;-4.519082;1;0;4.996928;117.9589;131.0816;1.050434;119.3837;359.6413
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_280.jpg;-7.502986;1;0;5.011482;117.8128;131.3456;1.097394;118.7237;359.6748
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_348.jpg;-7.494446;1;0;5.002898;117.6253;131.6989;1.081552;117.425;359.6661
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_414.jpg;-4.493709;1;0;4.998604;117.4886;131.9657;1.029758;116.6116;359.6352
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_481.jpg;-1.470966;1;0;5.025534;117.354;132.2336;0.9841303;116.0271;359.5906
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_547.jpg;0;1;0;5.004512;117.1763;132.5915;0.9108032;115.6806;359.5595
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_614.jpg;0;1;0;5.016192;117.0441;132.8611;0.8820494;115.6466;359.538
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_681.jpg;0;1;0;4.994042;116.9123;133.1313;0.8781449;115.6528;359.531
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_747.jpg;0;1;0;5.002351;116.7367;133.4922;0.9121693;115.7012;359.5528
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_814.jpg;0;1;0;5.013242;116.6045;133.7632;0.9555318;115.7445;359.6055
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_881.jpg;0;1;0;4.989215;116.4723;134.0345;1.021275;115.802;359.672
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_20_948.jpg;-1.491619;1;0;5.0054;116.2957;134.3969;1.146982;115.8035;359.772
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_014.jpg;-4.577308;1;0;5.016682;116.1649;134.6698;1.249719;115.5215;359.8212
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_081.jpg;-7.483911;1;0;5.000282;116.0369;134.9436;1.331696;114.9123;359.8443
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_147.jpg;-4.487722;1;0;5.050338;115.8712;135.307;1.294063;113.9791;359.918
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_214.jpg;-1.458188;1;0;5.010165;115.7491;135.5821;1.304398;113.4901;359.9164
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_280.jpg;0;1;0;5.0062;115.6274;135.8579;1.333423;113.3312;359.9094
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_348.jpg;0;1;0;5.029357;115.466;136.2254;1.374191;113.2776;359.9054
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_414.jpg;0;1;0;5.014479;115.3446;136.5012;1.400482;113.3294;359.9387
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_480.jpg;0;1;0;4.996715;115.2237;136.7767;1.400495;113.3998;359.9941
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_548.jpg;0;1;0;5.008353;115.0638;137.1449;1.423135;113.4171;-0.004931424
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_614.jpg;-1.481577;1;0;5.022681;114.9443;137.4216;1.450285;113.3807;-0.004157448
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_681.jpg;-4.488076;1;0;5.008504;114.826;137.699;1.488349;113.103;-0.002918783
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_748.jpg;-7.493534;1;0;5.021114;114.6726;138.0694;1.458189;112.2069;-0.001460559
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_814.jpg;-4.514126;1;0;4.986696;114.5616;138.3471;1.380298;111.4297;359.9799
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_881.jpg;-1.511414;1;0;5.016189;114.4524;138.6264;1.330955;110.9265;359.9191
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_21_947.jpg;0;1;0;4.998726;114.3073;138.9997;1.293298;110.7204;359.8354
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_016.jpg;0;1;0;5.007499;114.1984;139.2794;1.245778;110.6797;359.8254
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_080.jpg;0;1;0;5.016834;114.0903;139.5591;1.198622;110.7816;359.8273
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_148.jpg;-1.516542;1;0;5.019007;113.9462;139.9334;1.191791;110.7504;359.8387
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_214.jpg;-4.500082;1;0;4.985986;113.8403;140.2145;1.194753;110.5255;359.8222
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_281.jpg;-7.527416;1;0;5.018751;113.7373;140.4973;1.216418;109.9096;359.7607
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_348.jpg;-4.545808;1;0;5.017194;113.6035;140.8736;1.140371;108.8412;359.748
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_414.jpg;-1.552087;1;0;5.00837;113.5064;141.1572;1.084376;108.351;359.6991
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_481.jpg;0;1;0;5.00216;113.4101;141.4419;1.060542;108.1841;359.6449
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_547.jpg;0;1;0;5.011661;113.2826;141.8206;1.009452;108.148;359.6245
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_614.jpg;-1.533376;1;0;5.015059;113.1877;142.1057;0.992752;108.1118;359.6276
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_681.jpg;-4.505403;1;0;4.990202;113.0946;142.3916;0.99486;107.8794;359.6134
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_748.jpg;-7.507267;1;0;5.002127;112.9751;142.7733;0.9492438;107.0277;359.5966
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_814.jpg;-4.506358;1;0;5.043892;112.8896;143.0593;0.8654732;106.318;359.5794
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_881.jpg;-1.517047;1;0;5.00454;112.806;143.3478;0.8358721;105.7656;359.528
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_22_947.jpg;0;1;0;5.015062;112.6954;143.7325;0.8156071;105.5828;359.4875
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_014.jpg;0;1;0;5.028284;112.6129;144.0216;0.8247743;105.5887;359.4826
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_081.jpg;0;1;0;4.995944;112.5303;144.3112;0.8456424;105.6181;359.5129
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_148.jpg;0;1;0;5.001335;112.4204;144.6978;0.9126658;105.6784;359.5801
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_215.jpg;0;1;0;5.012616;112.3375;144.9883;0.9913747;105.7167;359.6524
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_280.jpg;0;1;0;4.997443;112.2544;145.2792;1.089103;105.7632;359.739
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_347.jpg;0;1;0;5.0055;112.1431;145.6673;1.24789;105.8247;359.8704
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_414.jpg;0;1;0;5.016948;112.059;145.9585;1.376629;105.8739;359.9891
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_480.jpg;0;1;0;5.001883;111.9767;146.2504;1.504945;105.8597;-0.00252576
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_548.jpg;0;1;0;5.014402;111.8685;146.6356;1.463002;105.8313;-0.00465441
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_614.jpg;0;1;0;5.055376;111.7887;146.9213;1.286342;105.7895;-0.001005078
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_680.jpg;0;1;0;5.012314;111.7085;147.2092;1.177159;105.7578;-0.001151143
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_747.jpg;0;1;0;5.011502;111.6014;147.5942;1.091624;105.714;-0.0009392148
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_814.jpg;0;1;0;5.012483;111.521;147.8837;1.069554;105.7171;-0.001821109
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_880.jpg;0;1;0;5.015433;111.4406;148.1735;1.072876;105.5313;0.002600904
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_23_947.jpg;0;1;0;4.994792;111.3338;148.5608;1.107858;105.3218;-0.002655679
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_014.jpg;0;1;0;4.999195;111.2543;148.8517;1.158221;105.2516;-0.002440917
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_080.jpg;0;1;0;5.018823;111.1751;149.143;1.224791;105.2308;-0.002269008
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_148.jpg;0;1;0;4.990996;111.0699;149.5319;1.326261;105.2001;-0.002261945
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_214.jpg;0;1;0;5.007822;110.9914;149.8237;1.406238;105.1768;-0.0019993
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_280.jpg;0;1;0;4.996002;110.9131;150.1156;1.485916;105.1479;-0.002015157
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_347.jpg;0;1;0;5.008733;110.8094;150.504;1.507071;105.1037;-0.002293322
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_414.jpg;0;1;0;4.976125;110.7326;150.7932;1.455868;105.0627;-0.001596952
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_480.jpg;0;1;0;5.014152;110.6557;151.0837;1.436251;105.025;-0.001315398
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_547.jpg;0;1;0;5.00433;110.5534;151.4714;1.432584;104.9622;-0.0006030193
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_614.jpg;0;1;0;5.01565;110.4768;151.7628;1.447927;104.9258;-0.001407455
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_681.jpg;0;1;0;5.006257;110.4004;152.0544;1.475597;104.9001;-0.001772915
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_747.jpg;0;1;0;5.029032;110.2989;152.4428;1.511884;104.8132;-0.001422015
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_814.jpg;0;1;0;5.013926;110.2232;152.7336;1.468031;104.7737;-0.001991453
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_881.jpg;0;1;0;5.009473;110.1482;153.0229;1.387806;104.7411;-0.001469388
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_24_947.jpg;0;1;0;5.01407;110.048;153.4105;1.339325;104.6981;-0.001443538
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_014.jpg;0;1;0;5.004593;109.9729;153.7013;1.323046;104.6481;-0.0007477714
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_080.jpg;0;1;0;5.014204;109.8979;153.9929;1.330533;104.6143;-0.001295003
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_147.jpg;0;1;0;5.005177;109.7981;154.3819;1.361447;104.5641;-0.0009898564
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_214.jpg;0;1;0;5.016754;109.7234;154.6741;1.398799;104.5307;-0.001388837
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_280.jpg;0;1;0;5.005195;109.6488;154.9666;1.447636;104.5039;-0.001700473
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_347.jpg;0;1;0;5.016958;109.5498;155.3563;1.509391;104.4459;-0.001483653
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_414.jpg;0;1;0;5.016167;109.476;155.6479;1.480604;104.4082;-0.001971595
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_480.jpg;0;1;0;5.010198;109.4027;155.9379;1.413056;104.3767;-0.001463693
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_547.jpg;0;1;0;5.014206;109.305;156.3264;1.375067;104.3328;-0.001475505
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_614.jpg;0;1;0;5.004607;109.2318;156.6178;1.36388;104.2831;-0.0007951552
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_680.jpg;0;1;0;5.014173;109.1587;156.9099;1.374196;104.2483;-0.001332884
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_747.jpg;0;1;0;5.005579;109.0614;157.2995;1.405776;104.1973;-0.001032883
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_814.jpg;0;1;0;5.029965;108.9887;157.5919;1.438347;104.1439;-0.001450792
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_880.jpg;0;1;0;5.009192;108.9161;157.8847;1.482915;104.1144;-0.001670407
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_25_947.jpg;1.497864;1;0;5.019712;108.8196;158.2742;1.490633;104.1017;-0.004419934
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_014.jpg;4.492121;1;0;5.039571;108.7462;158.5639;1.410294;104.3532;-0.0007131437
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_080.jpg;4.446802;1;0;5.009127;108.6697;158.854;1.363165;104.9247;0.0402252
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_147.jpg;1.484538;1;0;5.020266;108.5658;159.2406;1.32015;105.4472;0.1184917
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_214.jpg;0;1;0;5.01484;108.4873;159.531;1.31259;105.5846;0.1712915
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_280.jpg;0;1;0;5.024745;108.4097;159.8203;1.254268;105.6163;0.153021
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_347.jpg;0;1;0;5.01443;108.3044;160.207;1.227644;105.5877;0.1421399
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_414.jpg;0;1;0;5.00315;108.2253;160.4969;1.229057;105.5418;0.1229127
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_480.jpg;0;1;0;5.01463;108.1462;160.7877;1.256248;105.4971;0.08656867
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_547.jpg;0;1;0;5.002234;108.041;161.1757;1.320972;105.4247;0.01397202
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_614.jpg;2.973508;1;0;5.013712;107.9605;161.4667;1.381292;105.5475;-0.003284995
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_680.jpg;5.960298;1;0;5.004082;107.878;161.7574;1.450186;105.9833;-0.002045803
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_747.jpg;5.968312;1;0;5.01472;107.7635;162.1424;1.488606;106.9768;0.03835301
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_813.jpg;2.961824;1;0;5.015943;107.6766;162.4291;1.419109;107.5802;0.007153122
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_881.jpg;0;1;0;4.980152;107.587;162.715;1.365375;107.7678;0.03727806
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_26_947.jpg;0;1;0;5.004298;107.4669;163.0969;1.332661;107.8209;0.06913406
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_014.jpg;0;1;0;5.014993;107.3766;163.3839;1.33151;107.8031;0.07906549
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_080.jpg;0;1;0;5.002407;107.2862;163.6714;1.353749;107.7924;0.07283975
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_147.jpg;0;1;0;5.013824;107.1662;164.0544;1.38869;107.668;0.03857892
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_214.jpg;0;1;0;5.017885;107.0761;164.3427;1.442937;107.6398;-0.001567919
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_280.jpg;0;1;0;5.014557;106.9857;164.6301;1.487925;107.5743;-0.002602459
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_347.jpg;0;1;0;5.016273;106.8656;165.0131;1.478536;107.5337;-0.002167252
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_414.jpg;0;1;0;4.982026;106.7765;165.2987;1.41403;107.5096;-0.001631231
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_481.jpg;0;1;0;5.014353;106.6873;165.5854;1.382097;107.475;-0.001307561
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_547.jpg;0;1;0;5.004151;106.5685;165.9682;1.368673;107.4226;-0.000922432
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_614.jpg;0;1;0;5.015678;106.4795;166.2559;1.380057;107.3884;-0.001342535
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_680.jpg;0;0.9015579;0;5.005698;106.3906;166.544;1.40739;107.3619;-0.001647066
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_747.jpg;0;0.7011397;0;5.010463;106.2726;166.9271;1.423726;107.3038;-0.001356438
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_814.jpg;0;0.5023987;0;5.012868;106.1845;167.2141;1.411893;107.2692;-0.001313423
/home/daniel/robotics/RoboND-P01-Search-and-Sample/gathered_dataset/IMG/robocam_2017_10_11_11_40_27_880.jpg;0;0.301369;0;4.998595;106.0968;167.5004;1.361749;107.236;-0.001297689
